station_id,name,river,lat,lon,source
20.31.0,Hanefossen kraftstasjon,Tovdalsvassdraget,58.52984,8.33745,HYDAPI
20.32.0,Skjeggedalsåni ndf. Kjellhombekken,Uldalsåna,58.7589,8.11703,HYDAPI
20.33.0,Skjeggedalsåni ndf. Verevatnet,Uldalsåna,58.68958,8.16019,HYDAPI
20.34.1,Birkenes rør 1,Moelva,58.3005,8.24151,HYDAPI
20.34.2,Birkenes rør 2,Moelva,58.29887,8.24018,HYDAPI
20.34.3,Birkenes rør 3,Moelva,58.30073,8.23685,HYDAPI
20.34.4,Birkenes rør 4,Moelva,58.29887,8.24018,HYDAPI
20.35.0,Vm Drangsholt Tovd.,Tovdalsvassdraget,58.24928,8.15658,HYDAPI
20.35.8,Vm kanal Dr.holt,Tovdalsvassdraget,58.25046,8.16121,HYDAPI
20.37.0,Vm Rugsland,Tovdalsvassdraget,58.28896,8.18417,HYDAPI
20.38.0,Vm Pramsnes,Tovdalsvassdraget,58.28897,8.18417,HYDAPI
20.39.1,Haugland rør 1,Tovdalsvassdraget,58.60715,8.39897,HYDAPI
20.39.4,Haugland rør 4,Tovdalsvassdraget,58.60721,8.39323,HYDAPI
20.4.0,Vikstølvatn,Flatelandsåna,58.59209,7.96984,HYDAPI
20.40.0,Vm Svennes,Tovdalsvassdraget,58.61688,8.39365,HYDAPI
20.41.0,Vm Baas,Tovdalsvassdraget,58.71407,8.29909,HYDAPI
20.47.0,Vindfetåna ndf. Eptevatn,Vatndalselva,58.67183,8.05379,HYDAPI
20.5.0,Retterstøl,Uldalsåna,58.54198,8.32661,HYDAPI
20.6.0,Ogge,Rettåna,58.41426,8.09095,HYDAPI
20.7.0,Herefossfjord,Tovdalsvassdraget,58.52893,8.33407,HYDAPI
20.8.0,Vikstølvatn,Flatelandsåna,58.59211,7.96987,HYDAPI
20.9.0,Vikstølvatn ndf.,Flatelandsåna,58.58582,7.97175,HYDAPI
21.1.0,Vm 1 Avløpsk. Birkeland,Otra,58.99229,7.54774,HYDAPI
21.1.1,Vm 2 Sanden Birkeland,Otra,58.98292,7.59425,HYDAPI
21.1.2,Vm 3 Langeid Birkeland,Otra,58.98712,7.55092,HYDAPI
21.1.3,Vm 4 Fellesb. Birkeland,Otra,59.00177,7.5435,HYDAPI
21.10.0,Otra v/Nomeland kraftstasjon,Otra,58.35621,7.90471,HYDAPI
21.11.0,Heisel,Otra,58.24751,7.95147,HYDAPI
21.114.0,Skarjesvatn,Skargjesåni,59.38934,7.21675,HYDAPI
21.12.0,Byglandsfjord,Otra,58.64868,7.81395,HYDAPI
21.127.0,Breidvatn,Otra,59.61937,7.42698,HYDAPI
21.128.0,Hemningsvann,Justvikbekken,58.20297,8.02762,HYDAPI
21.129.1,Otra terskelbasseng v/Valle pkt. 1,Otra,59.20757,7.52654,HYDAPI
21.129.2,Otra terskelbasseng v/Valle pkt. 2,Otra,59.20468,7.52973,HYDAPI
21.129.3,Otra terskelbasseng v/Valle pkt. 3,Otra,59.20446,7.52913,HYDAPI
21.129.4,Otra terskelbasseng v/Valle pkt. 4,Otra,59.2042,7.52851,HYDAPI
21.129.5,Otra terskelbasseng v/Valle pkt. 5,Otra,59.20405,7.5281,HYDAPI
21.129.6,Otra terskelbasseng v/Valle pkt. 6,Otra,59.20101,7.53073,HYDAPI
21.129.7,Otra terskelbasseng v/Valle pkt. 7,Otra,59.20127,7.52843,HYDAPI
21.129.8,Otra terskelbasseng v/Valle pkt. 8,Otra,59.20146,7.52597,HYDAPI
21.13.0,Storstrømmen,Otra,58.85061,7.74899,HYDAPI
21.130.0,Gyvatn ndf.,Skjerka,58.70466,7.68177,HYDAPI
21.15.0,Hekni min.vf.,Otra,59.04158,7.5617,HYDAPI
21.16.0,Otra ovf. Hekni kraftstasjon utløp,Otra,58.98981,7.54082,HYDAPI
21.19.0,Førresvatn,Førsvassåni,59.56408,7.23323,HYDAPI
21.2.0,Vm 1 Øraksøyne,Otra,59.03363,7.54949,HYDAPI
21.20.0,Hartevatn,Otra,59.52536,7.36432,HYDAPI
21.22.0,Valle,Otra,59.19158,7.521,HYDAPI
21.23.0,Byglandsfjord,Otra,58.66691,7.79436,HYDAPI
21.24.0,Byglandsfjord ndf.,Otra,58.64866,7.81136,HYDAPI
21.25.0,Dåsnes bru,Dåselva,58.56116,7.77222,HYDAPI
21.26.0,Røyknes,Otra,58.34051,7.90458,HYDAPI
21.27.0,Vatndalsvatn,Løyningsåni,59.45669,7.36168,HYDAPI
21.28.0,Løyning,Løyningsåni,59.46008,7.38159,HYDAPI
21.29.0,Bossvatn,Bossvassåi,59.34626,7.29525,HYDAPI
21.3.0,Vm 1 Helle Qr,Otra,59.06125,7.57012,HYDAPI
21.3.7,Vm 1 Straume nedstr.,Otra,59.06894,7.57503,HYDAPI
21.3.8,Vm 2 Straume oppstr.,Otra,59.06984,7.575,HYDAPI
21.30.0,Holen,Bossvassåi,59.34653,7.28853,HYDAPI
21.31.0,Lislevatn,Longerakåni,58.75219,7.88906,HYDAPI
21.33.0,Longerakvatn,Longerakåni,58.75312,7.89249,HYDAPI
21.34.0,Kilefjord,Otra,58.41028,7.77549,HYDAPI
21.35.0,Breidvatn-Sesvatn,Otra,59.61982,7.42589,HYDAPI
21.36.0,Gyvatn,Skjerka,58.7054,7.6817,HYDAPI
21.37.0,Hovatn,Hovassåni,58.9547,7.7852,HYDAPI
21.38.0,Vigeland uv.kanal,Otra,58.25247,7.95671,HYDAPI
21.39.0,Ormsavatn,Løyningsåni,59.50657,7.16644,HYDAPI
21.4.0,Vm 1 Rystad,Otra,59.09954,7.52952,HYDAPI
21.40.0,Store Urdarvatn,Uraåni,59.45578,7.1639,HYDAPI
21.41.0,Lisle Urdarvatn,Uraåni,59.45785,7.1832,HYDAPI
21.42.0,Skyvatn,Kaldsåi,59.62793,7.17402,HYDAPI
21.44.0,Storvatn,Bossvassåi,59.30284,6.93766,HYDAPI
21.45.0,Steinsfoss,Otra,58.30025,7.97035,HYDAPI
21.46.0,Reinevatn,Reinevassåni,59.41891,7.18761,HYDAPI
21.47.0,Lislefjødd,Lislefjøddåi,59.60883,7.41962,HYDAPI
21.48.0,Åraksfjorden,Otra,58.92223,7.73869,HYDAPI
21.49.0,Sømskleiva,KYSTFELT,58.14983,8.05205,HYDAPI
21.5.0,Vm 1 Bjørgevje,Bjørgåni,59.10257,7.53287,HYDAPI
21.51.0,Fardal,Faråni,59.09586,7.45521,HYDAPI
21.52.0,Lundane,Otra,59.59145,7.3925,HYDAPI
21.53.0,Børtemannsbekk,Otra,59.57207,7.37528,HYDAPI
21.54.0,Hartevatn,Otra,59.52445,7.36348,HYDAPI
21.55.0,Bykil,Otra,59.32226,7.32049,HYDAPI
21.56.0,"Storvatn, Blåsjø",Bossvassåi,59.3014,6.9316,HYDAPI
21.62.0,Hovatn kraftstasjon,Otra,58.98043,7.66598,HYDAPI
21.69.0,Syrtveit,Otra,58.63958,7.80774,HYDAPI
21.7.14,Otra v/Ose,Otra,58.95115,7.68221,HYDAPI
21.7.4,Otra v/Flæmoen,Otra,59.45262,7.40449,HYDAPI
21.7.5,Otra v/Haslemo,Otra,59.43405,7.40482,HYDAPI
21.7.7,Otra v/Steinsland,Otra,59.20584,7.52772,HYDAPI
21.70.0,Skisland ndf.,Otra,58.34458,7.90787,HYDAPI
21.71.0,Vigeland,Otra,58.25157,7.95643,HYDAPI
21.73.0,Otra ovf. Byglandsfjorden,Otra,58.85049,7.74904,HYDAPI
21.74.0,Brokke kraftstasjon,Otra,59.12481,7.50623,HYDAPI
21.75.0,Otra ovf. Brokke kraftstasjon,Otra,59.12343,7.51456,HYDAPI
21.76.0,Otra v/Straume bru,Otra,59.06795,7.57321,HYDAPI
21.77.0,Otra ovf. Ljosåi,Otra,59.2879,7.37566,HYDAPI
21.78.0,Bjørnaråni,Vasstøylsåni,59.29321,7.40543,HYDAPI
21.79.0,Otra v/Mosby,Otra,58.20734,7.92995,HYDAPI
21.80.1,Evje rør 1,Otra,58.5091,7.75828,HYDAPI
21.80.2,Evje rør 2,Otra,58.50963,7.75864,HYDAPI
21.80.3,Evje rør 3,Otra,58.50935,7.75968,HYDAPI
21.80.6,Evje rør 6,Otra,58.51027,7.75769,HYDAPI
21.81.0,Vm Lislefjødåi,Lislefjøddåi,59.60867,7.41964,HYDAPI
21.81.1,Lislefjødåi rør 1,Lislefjøddåi,59.56773,7.48927,HYDAPI
21.81.2,Lislefjødåi rør 2,Lislefjøddåi,59.56752,7.47949,HYDAPI
21.81.3,Lislefjødåi rør 3,Lislefjøddåi,59.57063,7.469,HYDAPI
21.81.4,Lislefjødåi rør 4,Lislefjøddåi,59.57498,7.48726,HYDAPI
21.81.5,Lislefjødåi rør 5,Lislefjøddåi,59.6079,7.43049,HYDAPI
21.81.6,Lislefjødåi rør 6,Lislefjøddåi,59.60754,7.42282,HYDAPI
21.88.28,Byglandsfjorden utløp (11),Otra,58.66561,7.79872,HYDAPI
22.1.0,Ørevatn,Mandalselva,58.56231,7.38711,HYDAPI
22.11.0,Forgård bru,Mandalselva,58.6165,7.4113,HYDAPI
22.13.0,Nåvatn,Skjerka,58.57334,7.30234,HYDAPI
22.16.0,Myglevatn ndf.,Kosåna,58.44589,7.58499,HYDAPI
22.17.0,Stegilvatn,Uvdalsåni,58.71774,7.32035,HYDAPI
22.18.0,Kvernevatn,Ljosåni,58.79253,7.31501,HYDAPI
22.19.0,Langevatn,Mandalselva,58.81184,7.36774,HYDAPI
22.2.0,Ørevassoset,Mandalselva,58.55455,7.37801,HYDAPI
22.20.0,Håverstad,Mandalselva,58.49812,7.42681,HYDAPI
22.21.0,Gjuvvatnet,Logna,58.80135,7.54825,HYDAPI
22.22.0,Søgne,Søgneelva,58.09098,7.83511,HYDAPI
22.23.0,Laudal,Mandalselva,58.23982,7.51219,HYDAPI
22.24.0,Lognavatn,Logna,58.74355,7.51406,HYDAPI
22.25.0,Mandalselva v/Kjølemo,Mandalselva,58.12084,7.52884,HYDAPI
22.26.1,Mannflåvannet utløp,Mandalselva,58.29404,7.52793,HYDAPI
22.27.0,Skjerka kraftstasjon,Mandalselva,58.55495,7.37701,HYDAPI
22.28.0,Mandalselva v/Gunnarsfossen,Kosåna,58.53768,7.5881,HYDAPI
22.29.0,Kosåna ovf. Mandalselva,Kosåna,58.43335,7.5326,HYDAPI
22.3.0,Ørevassoset ndf.,Mandalselva,58.54753,7.39122,HYDAPI
22.30.0,Mandalselva v/Fuglestveit,Mandalselva,58.22073,7.51757,HYDAPI
22.31.0,Smeland kraftstasjon,Logna,58.66552,7.4539,HYDAPI
22.32.0,Mandalselva v/Laudal kraftstasjon,Mandalselva,58.23863,7.5117,HYDAPI
22.33.0,Håverstad kraftstasjon,Mandalselva,58.50504,7.42029,HYDAPI
22.4.0,Kjølemo,Mandalselva,58.12024,7.52813,HYDAPI
22.47.0,Mannflåvatn ndf.,Mandalselva,58.29187,7.52707,HYDAPI
22.5.0,Austerhus,Logna,58.61303,7.42062,HYDAPI
22.53.0,Beinsvatn,Logna,58.86662,7.50213,HYDAPI
22.54.0,Lognavatn Q min,Logna,58.7319,7.48979,HYDAPI
22.55.0,Monn Q min,Mandalselva,58.67265,7.40554,HYDAPI
22.56.0,Logna v/Torsland bru,Logna,58.63576,7.44062,HYDAPI
22.6.0,Rjukan,Mandalselva,58.63937,7.40854,HYDAPI
22.7.0,Nedre Skjerkevatn,Skjerka,58.57491,7.35354,HYDAPI
22.8.0,Storevatn,Grytå,58.72753,7.20815,HYDAPI
22.9.0,Skjerka kraftstasjon,Mandalselva,58.55497,7.37541,HYDAPI
23.1.0,Sundsvatn,Trylandselva,58.29763,7.27461,HYDAPI
23.10.0,Øvre Øydnavatn,Audna,58.39367,7.37086,HYDAPI
23.11.0,Ytre Øydnavatn,Audna,58.32896,7.36872,HYDAPI
23.13.0,Aklandstjønn,Trylandselva,58.22066,7.32517,HYDAPI
23.14.0,Audna ndf. Øvre Øydnavatnet,Audna,58.38093,7.37244,HYDAPI
23.15.0,Audna v/Melhusfossen,Audna,58.12606,7.33993,HYDAPI
23.16.0,Tryland kraftstasjon,Audna,58.2221,7.33617,HYDAPI
23.17.1,Lindesnes rør 1,KYSTFELT,58.04715,7.12228,HYDAPI
23.17.2,Lindesnes rør 2,KYSTFELT,58.04535,7.12041,HYDAPI
23.17.3,Lindesnes rør 3,KYSTFELT,58.04637,7.12403,HYDAPI
23.17.4,Lindesnes rør 4,KYSTFELT,58.04408,7.12432,HYDAPI
23.17.5,Lindesnes rør 5,KYSTFELT,58.04428,7.12775,HYDAPI
23.17.9,Lindesnes rør 9,KYSTFELT,58.04574,7.12276,HYDAPI
23.2.0,Færåsen,Trylandselva,58.23631,7.29036,HYDAPI
23.22.0,Audna v/Vigeland,Audna,58.08337,7.30798,HYDAPI
23.23.0,"Kiddelsbekken, Hestehaven",Trædalselva,58.07784,7.31245,HYDAPI
23.24.0,Trædalsbekken u/E39,Trædalselva,58.07573,7.33446,HYDAPI
23.3.0,Lelandsvatn,Lelandsvatnelva,58.21746,7.29212,HYDAPI
23.4.0,Brådlandsvatn,Trylandselva,58.22766,7.31121,HYDAPI
23.5.0,Lona,Lonebekken,58.0537,7.24148,HYDAPI
23.6.0,Tarvatn,Lonebekken,58.06026,7.22675,HYDAPI
23.8.0,Gaupefossen,Audna,58.14439,7.36667,HYDAPI
24.1.0,Tingvatn (Lygne),Lygna,58.40069,7.22337,HYDAPI
24.2.0,Tingvatn (Lygne),Lygna,58.40003,7.22426,HYDAPI
24.3.0,Møska (Skolandsvatnet),Møska,58.16162,7.06192,HYDAPI
24.4.0,Storåni ovf. Lygne,Lygna,58.49761,7.17182,HYDAPI
24.5.0,Lygna ndf. Lygne,Lygna,58.3905,7.23329,HYDAPI
24.6.0,Bjeromselva,Steinslandsåni,58.38926,7.23515,HYDAPI
24.7.0,Landdalsåni,Landdalsåni,58.47712,7.22051,HYDAPI
24.8.0,Møska (Skolandsvatnet),Møska,58.16059,7.06594,HYDAPI
24.9.0,Tingvatn (Lygne),Lygna,58.40114,7.22335,HYDAPI
25.1.0,Rafoss,Kvina,58.36527,6.95674,HYDAPI
25.10.0,Rafoss,Kvina,58.36527,6.95674,HYDAPI
25.11.0,Homstølvatn,Kvina,58.72604,6.93303,HYDAPI
25.13.0,Kumlevollvatn,Fedaelva,58.37122,6.82728,HYDAPI
25.14.0,Sandvikvatn,Kvina,59.03886,7.15482,HYDAPI
25.15.0,Kvi bru,Kvina,58.96977,7.13903,HYDAPI
25.16.0,Farbru,Kvina,58.31143,6.9607,HYDAPI
25.18.0,Kvidingen,Kvina,58.61433,6.90936,HYDAPI
25.2.0,Kvinen,Kvina,58.87006,7.06755,HYDAPI
25.21.0,Roskrepfjord,Kvina,59.04226,7.14069,HYDAPI
25.22.0,Nesjen,Kvina,58.77853,7.01468,HYDAPI
25.23.0,Homstølvatn,Kvina,58.69819,6.93296,HYDAPI
25.24.0,Gjuvvatn,Kvina,59.15918,7.21481,HYDAPI
25.26.0,Øyarvatn,Kvina,58.97333,7.12614,HYDAPI
25.3.0,Netland,Kvina,58.62656,6.91566,HYDAPI
25.31.0,Homstølvatn ndf.,Kvina,58.69496,6.93758,HYDAPI
25.32.0,Knabåni,Knabeåni,58.6695,6.97318,HYDAPI
25.33.0,Kvina ndf. Knabeåni,Kvina,58.65732,6.94786,HYDAPI
25.34.0,Kvina ovf. Selandsåni,Kvina,58.55074,6.90549,HYDAPI
25.35.0,Kvina v/Rafossen,Kvina,58.36419,6.95808,HYDAPI
25.4.0,Røynstad bru,Kvina,58.38091,6.95155,HYDAPI
25.5.0,Rafoss,Kvina,58.36274,6.96717,HYDAPI
25.51.0,Krågehølen,Litleåni,58.32257,6.975,HYDAPI
25.7.0,Refsti,Fedaelva,58.27429,6.82228,HYDAPI
25.8.0,Mygland,Litleåni,58.51195,7.02008,HYDAPI
25.81.0,Stigansåna,Stigansåni,58.63314,6.77904,HYDAPI
25.82.0,Osmundsåna,Åsmundsåni,58.61507,6.79057,HYDAPI
25.83.0,Marevatn,Maråna,58.6118,6.7863,HYDAPI
25.85.0,Røynestad,Kvina,58.38291,6.95373,HYDAPI
25.87.1,Liknes rør 1,Litleåni,58.3185,6.96411,HYDAPI
25.87.2,Liknes rør 2,Litleåni,58.31731,6.96301,HYDAPI
25.87.3,Liknes rør 3,Kvina,58.31429,6.96246,HYDAPI
26.1.0,Stølsvatn,Hauklandsbekken,58.47954,6.55557,HYDAPI
26.10.0,Liland,Lilandsåni,58.74965,6.78556,HYDAPI
26.11.0,Heigravatnet,elv fra Heigravatnet,58.46327,6.24118,HYDAPI
26.12.0,Litle Rosseland,Rosslandsåa,58.37106,6.27832,HYDAPI
26.13.0,Stemmevatn,Hauklandsbekken,58.47151,6.55548,HYDAPI
26.14.0,Eiavatn,Rosslandsåa,58.40684,6.26754,HYDAPI
26.15.0,Svartevatn,Sira,59.12209,6.89786,HYDAPI
26.16.0,Sirekrok,Sira,58.99227,6.89708,HYDAPI
26.17.0,Tjørhom,Sira,58.86607,6.81303,HYDAPI
26.18.0,Langhølen,Sira,58.29616,6.45382,HYDAPI
26.19.0,Tonstad,Sira,58.66933,6.71391,HYDAPI
26.2.0,Gilevatn,Brekkebekken,58.47401,6.57225,HYDAPI
26.20.0,Årdal,Moisåni,58.54367,6.49791,HYDAPI
26.21.0,Sandvatn,Espetveitåni,58.48967,6.77313,HYDAPI
26.22.0,Deg,Deg,58.93415,6.79225,HYDAPI
26.23.0,Gravatn,Gravassåni,58.88609,6.77858,HYDAPI
26.24.0,Ousdalsvatn,Ausdalsåni,58.83733,6.81723,HYDAPI
26.26.0,Jogla,Jogla,58.95761,6.93809,HYDAPI
26.27.0,Djupevatn,Storvassåni,59.09969,6.95773,HYDAPI
26.28.0,Svartevatn,Sira,59.13289,6.89458,HYDAPI
26.29.0,Refsvatn,Litla-mydlandsåna,58.35038,6.34421,HYDAPI
26.3.0,Ortevatn,Sira,58.98189,6.92207,HYDAPI
26.30.0,Djupevatn,Sira,59.27767,6.93655,HYDAPI
26.31.0,Åna-Sira kraftverk,Sira,58.29374,6.45065,HYDAPI
26.33.0,Skårstemvatn,Brekkebekken,58.47082,6.56616,HYDAPI
26.34.0,Kulivatn2,Finsåni,58.72117,6.62415,HYDAPI
26.35.0,Nespervatn,Finsåni,58.672,6.63784,HYDAPI
26.36.0,Furevatn,Finsåni,58.71139,6.65072,HYDAPI
26.37.0,Bjørnestadvatn,Bjørnestadbekken,58.66219,6.61695,HYDAPI
26.38.0,Lindvatn,Lindåni,58.63972,6.66587,HYDAPI
26.39.0,Drivdal,elv fra Åvedalsvatne,58.34314,6.53821,HYDAPI
26.4.0,Fidjelandsvatn,Sira,58.95142,6.92652,HYDAPI
26.42.0,Storstein,Sira,59.26315,6.9269,HYDAPI
26.43.0,Sirdalsvatn,Sira,58.66038,6.71536,HYDAPI
26.44.0,Lundevatn,Sira,58.30065,6.47886,HYDAPI
26.46.0,Tonstad kraftstasjon,Sira,58.65884,6.71718,HYDAPI
26.47.0,Sira ndf. Sirdalsvatnet,Sira,58.42675,6.66372,HYDAPI
26.48.0,Åna ndf. Lundevatnet,Sira,58.30045,6.4751,HYDAPI
26.49.0,Åna-Sira kraftstasjon,Sira,58.29598,6.45049,HYDAPI
26.50.0,Tjørhom kraftstasjon,bekk fra Listøltjørn,58.88034,6.82202,HYDAPI
26.51.0,Sira ovf. Sirdalsvatnet,Sira,58.66608,6.71021,HYDAPI
26.52.0,Litlå,Litla-mydlandsåna,58.34425,6.3147,HYDAPI
26.53.0,Sokno ovf. Litlå,Sokno,58.34516,6.31311,HYDAPI
26.6.0,Lindeland,Sira,58.76689,6.74386,HYDAPI
26.64.0,Rekedalselv,KYSTFELT,58.37135,6.25035,HYDAPI
26.67.0,Duge værstasjon,Sira,59.11931,6.8965,HYDAPI
26.7.0,Sirdalsvatn,Sira,58.42679,6.66628,HYDAPI
26.8.0,Lundevatn,Sira,58.31303,6.49451,HYDAPI
26.9.0,Valevatn,Deg,58.91694,6.74446,HYDAPI
26.91.0,Yksnedalsåni ndf. Yksnedalsvatnet,Yksnedalsåni,58.59086,6.72211,HYDAPI
26.92.0,Sokndalselva,Sokno,58.34188,6.29357,HYDAPI
27.1.0,Helgå,elv fra Helgåvatnet,58.52654,5.81098,HYDAPI
27.13.0,Maudal,Bjerkreimvassdraget,58.76405,6.36739,HYDAPI
27.14.0,Saglandsvatn,Bjerkreimvassdraget,58.55305,6.07202,HYDAPI
27.15.0,Austrumdal (Austrumdalsvatnet),Austrumdalsåna,58.68172,6.23135,HYDAPI
27.16.0,Bjordal,Oreåna,58.68554,6.49427,HYDAPI
27.19.0,Teksevatn,Tekseåni,58.55184,6.24367,HYDAPI
27.2.0,Bjerkreim bru,Bjerkreimvassdraget,58.58314,6.07429,HYDAPI
27.20.0,Gya,Hellelandselva,58.60003,6.36139,HYDAPI
27.21.0,Bilstadvatn,Tekseåni,58.53614,6.35145,HYDAPI
27.23.0,Urdalsvatn,Tekseåni,58.53801,6.37708,HYDAPI
27.24.0,Helleland,Hellelandselva,58.5336,6.14931,HYDAPI
27.25.0,Gjedlakleiv,Bjerkreimvassdraget,58.57358,6.06604,HYDAPI
27.26.0,Ogna v/Hetland,Ognaåni,58.52592,5.8454,HYDAPI
27.27.0,Bjerkland bru,Hellelandselva,58.52637,6.12713,HYDAPI
27.28.0,Gyaåni v/Helleland,Hellelandselva,58.53362,6.14924,HYDAPI
27.29.0,Bjerkreimselvi v/Bjerkreim,Bjerkreimvassdraget,58.5836,6.07469,HYDAPI
27.3.0,Hetland,Ognaåni,58.52348,5.83706,HYDAPI
27.31.0,Storrsheivatn,Storå,58.64449,6.05537,HYDAPI
27.33.0,Nodlandsvatnet,Grødeimelva,58.45294,6.14425,HYDAPI
27.34.0,Liavatnet,Grødeimelva,58.4294,6.13202,HYDAPI
27.35.0,Kydlandsvatnet,Grødeimelva,58.42171,6.11871,HYDAPI
27.37.0,Smievatnet,Grødeimelva,58.40982,6.10148,HYDAPI
27.38.0,Spjodevatnet,Rangåa,58.3801,6.16932,HYDAPI
27.4.0,Holmavatn,elv fra Helgåvatnet,58.52987,5.83645,HYDAPI
27.40.0,Øygreisvatnet,Hellelandselva,58.48689,6.05739,HYDAPI
27.42.0,Slevelandsåna,Hellelandselva,58.48768,6.03369,HYDAPI
27.48.0,Byrkjelandsvatnet,Bjerkreimvassdraget,58.69897,6.0892,HYDAPI
27.5.0,Hagavatn ovf.,Eigelandselva,58.60068,5.8814,HYDAPI
27.52.0,Byrkjelandsvatnet utløp,Bjerkreimvassdraget,58.69754,6.19728,HYDAPI
27.6.0,Stavtjørna,Austrumdalsåna,58.70582,6.3633,HYDAPI
27.7.0,Stølsvatn-overføring,elv fra Stølsvatnet,58.71768,6.08287,HYDAPI
27.8.0,Matnisdal,Fuglestadåna,58.58412,5.83155,HYDAPI
27.9.0,Stølsvatn ndf.,elv fra Stølsvatnet,58.71671,6.08344,HYDAPI
28.1.0,Haugland,Hååna,58.69154,5.63503,HYDAPI
28.10.0,Lye 1,Orreåna,58.73509,5.73831,HYDAPI
28.11.0,Lye 2,Orreåna,58.73448,5.7263,HYDAPI
28.12.0,Figgjo ndf. Øksna bruk,Figgjo,58.80046,5.6586,HYDAPI
28.13.0,Særheim,Figgjo,58.76061,5.65079,HYDAPI
28.14.1,Jæren rør 1,KYSTFELT,58.73618,5.52045,HYDAPI
28.14.2,Jæren rør 2,KYSTFELT,58.73663,5.52241,HYDAPI
28.14.3,Jæren rør 3,KYSTFELT,58.73724,5.52218,HYDAPI
28.2.0,Mosevatn,Hååna,58.63436,5.80976,HYDAPI
28.3.0,Åsvatn,Hååna,58.736,5.75897,HYDAPI
28.5.0,Foss Eikjeland,Figgjo,58.79882,5.73752,HYDAPI
28.6.0,Bryne,Orreåna,58.73677,5.64267,HYDAPI
28.7.0,Haugland,Hååna,58.69291,5.64757,HYDAPI
28.8.0,Kvassheimåna,Kvassheimsåna,58.54776,5.69041,HYDAPI
29.1.0,Aspervik klima,KYSTFELT,58.86425,5.76358,HYDAPI
29.10.0,Stokkelandsvatnet,Storåna,58.82153,5.71774,HYDAPI
29.11.0,Sandvedparken,Storåna,58.84229,5.73024,HYDAPI
29.12.0,Svebestadkanalen,Storåna,58.83294,5.75133,HYDAPI
29.17.0,Grønt tak Sandnes,KYSTFELT,58.86339,5.76026,HYDAPI
29.18.0,Frøylandsvatnet,KYSTFELT,58.91998,5.85935,HYDAPI
29.19.0,Høylandsåna,Storåna,58.83221,5.7402,HYDAPI
29.2.0,Sviland,Imselva,58.83025,5.82643,HYDAPI
29.3.0,Skjelbreivatn,Imselva,58.82751,5.86134,HYDAPI
29.4.0,Aspervik,KYSTFELT,58.86615,5.75925,HYDAPI
29.5.0,Gramstad,KYSTFELT,58.88256,5.79494,HYDAPI
29.6.0,Ims,Imselva,58.90321,5.9639,HYDAPI
29.7.0,Gramstaddalen,KYSTFELT,58.88144,5.78683,HYDAPI
30.1.0,Moluf bru,Frafjordelva,58.84298,6.35059,HYDAPI
30.2.0,Byrkjedal bru,Dirdalsåna,58.78357,6.32397,HYDAPI
30.3.0,Hunnevatn,Dirdalsåna,58.88758,6.6353,HYDAPI
30.4.0,Eikjeskog,Frafjordelva,58.85463,6.37137,HYDAPI
30.5.0,Øvstabølstøl,Dirdalsåna,58.85537,6.54268,HYDAPI
30.6.0,Norddal,elv fra Lauvvatnet,58.86018,6.3354,HYDAPI
30.7.0,Byrkjedal,Dirdalsåna,58.79242,6.33886,HYDAPI
30.8.0,Øvstabøstøl,Dirdalsåna,58.86764,6.5739,HYDAPI
31.10.0,Venekvev,Tjodanåna,59.03612,6.68667,HYDAPI
31.2.0,Lysedalen,Lysevassdraget,59.06355,6.70345,HYDAPI
31.39.0,Ternevatnet,KYSTFELT,59.00787,6.44744,HYDAPI
31.6.0,Store Tjodevatn,Tjodanåna,59.0108,6.66691,HYDAPI
31.8.0,Låtervikvatnet,Låterviksbekken,59.01603,6.56116,HYDAPI
32.3.0,Dalevatn,Jørpelandsåna,59.04173,6.10688,HYDAPI
32.4.0,Øygadalshølen,Jørpelandsåna,59.03615,6.09863,HYDAPI
32.6.0,Liarvatn ndf.,Jørpelandsåna,59.04923,6.11823,HYDAPI
32.7.0,Jørpelandsåna v/Jørpeland,Jørpelandsåna,59.02035,6.05553,HYDAPI
33.1.0,Nes,Årdalselva,59.14928,6.34618,HYDAPI
33.11.0,Bergland bru ovf.,Tusso,59.13588,6.26329,HYDAPI
33.12.0,Årdalselva v/Soppeland,Årdalselva,59.14546,6.20999,HYDAPI
33.2.0,Tveid,Årdalselva,59.13416,6.24595,HYDAPI
33.3.0,Lyngsvatn,Lyngsåna,59.09879,6.56664,HYDAPI
33.4.0,Kalltveit i Årdal,Årdalselva,59.13492,6.2839,HYDAPI
33.48.0,Bjørndalsvatn,Bjørndalselva,59.23363,6.61545,HYDAPI
33.5.0,Nilsebuvatn,Årdalselva,59.16397,6.61418,HYDAPI
33.6.0,Lyngsvatn,Lyngsåna,59.08607,6.53524,HYDAPI
33.7.0,Bergeland bru,Tusso,59.13502,6.26511,HYDAPI
33.8.0,Leirberget i Årdal,Årdalselva,59.14841,6.18817,HYDAPI
33.9.0,Breiavatn,Årdalselva,59.14798,6.60336,HYDAPI
35.1.0,Førre bru,Førreelva,59.32868,6.58537,HYDAPI
35.10.0,Sandsavatn,Kvennåna,59.39759,6.547,HYDAPI
35.11.0,"Oddatjørn, Blåsjø",Oddeåna,59.40483,6.80196,HYDAPI
35.12.0,"Førrevatn, Blåsjø",Førreelva,59.37333,6.74591,HYDAPI
35.14.0,Vassbottvatn,Søråna,59.30817,6.61845,HYDAPI
